titleId	conceptId	name	contentId	region	publisherId	psVR	pS4Pro	pS5BackCompat
CUSA14120_00	233518	プロ野球スピリッツ2019	JP0101-CUSA14120_00-PROBBSPIRITS2019	JP	JP0101		Supported	Compatible
CUSA14129_00	233069	BIOHAZARD RE:3	JP0102-CUSA14129_00-BH3ROFF000000001	JP	JP0102		Supported	Compatible
CUSA14130_00	233003	BIOHAZARD RESISTANCE	JP0102-CUSA14130_00-BH3RON0000000001	JP	JP0102		Supported	Compatible
CUSA14132_00	233017	Arcade Archives TECMO BOWL	JP0571-CUSA14132_00-HAMPRDC000000001	JP	JP0571		Supported	Compatible
CUSA14133_00	233015	スーパーロボット大戦T	JP0700-CUSA14133_00-EST003P4SRWJP000	JP	JP0700		Supported	Compatible
CUSA14134_00	233015	スーパーロボット大戦T プレミアムアニメソング＆サウンドエディション	JP0700-CUSA14134_00-EST003P4SRWJPPE0	JP	JP0700		Supported	Compatible
CUSA14159_00	232653	初情スプリンクル　体験版	JP0549-CUSA14159_00-0001000100010001	JP	JP0549		Supported	
CUSA14160_00	228799	ノラと皇女と野良猫ハート HD 体験版	JP0549-CUSA14160_00-NORATOTOTRIAL001	JP	JP0549		Supported	
CUSA14161_00	231073	ドラゴンクエストビルダーズ２　破壊神シドーとからっぽの島　体験版	JP0082-CUSA14161_00-CREATETRIAL00000	JP	JP0082		Supported	
CUSA14162_00	233011	HUMANITY	JP1049-CUSA14162_00-HUMANITYGAME0000	JP	JP1049			Compatible
CUSA14163_00	233025	Arcade Archives ATHENA	JP0571-CUSA14163_00-HAMPRDC000000001	JP	JP0571		Supported	Compatible
CUSA14172_00	233020	EVE rebirth terror	JP0072-CUSA14172_00-EVEREBIRTHTERROR	JP	JP0072		Supported	Compatible
CUSA14173_00	233350	DEAD OR ALIVE Xtreme 3 Scarlet	JP0106-CUSA14173_00-ISLANDGAMEAPP000	JP	JP0106	Supported	Supported	Bootable
CUSA14194_00	233420	"Hikaru Utada Laughter in the Dark Tour 2018 - ""HIKARI"" & ""CHIKAI"" - VR"	JP9002-CUSA14194_00-HIKARUUTADALIDVR	JP	JP9002	Required	Supported	Compatible
CUSA14196_00	214706	Victor Vran Overkill Edition	JP4236-CUSA14196_00-VICTORVRANJP0001	JP	JP4236		Supported	Compatible
CUSA14197_00	233029	スキとスキとでサンカク恋愛	JP0741-CUSA14197_00-PS4GAMEAPP000001	JP	JP0741		Supported	Compatible
CUSA14198_00	233029	スキとスキとでサンカク恋愛 体験版	JP0741-CUSA14198_00-PS4DEMOAPP000001	JP	JP0741		Supported	
CUSA14199_00	232437	DiRT Rally 2.0	JP0001-CUSA14199_00-DIRTRALLY2JP0001	JP	JP0001		Supported	Compatible
CUSA14203_00	233671	FLOWERS 四季	JP0548-CUSA14203_00-0000000000000000	JP	JP0548		Supported	Compatible
CUSA14206_00	233028	A Fisherman's Tale	JP3575-CUSA14206_00-AAFISHERMANSTALE	JP	JP3575	Required	Supported	Compatible
CUSA14225_00	233101	R-Type Dimensions EX	JP0045-CUSA14225_00-RTYPEDIMENSIONSJ	JP	JP0045		Supported	Compatible
CUSA14226_00	233725	お姉チャンバラOrigin	JP0367-CUSA14226_00-ANEZ3GAME0000000	JP	JP0367		Supported	Compatible
CUSA14227_00	233048	Arcade Archives GUERRILLA WAR	JP0571-CUSA14227_00-HAMPRDC000000001	JP	JP0571		Supported	Compatible
CUSA14228_00	233055	Arcade Archives P.O.W. -PRISONERS OF WAR-	JP0571-CUSA14228_00-HAMPRDC000000001	JP	JP0571		Supported	Compatible
CUSA14229_00	233054	Arcade Archives VICTORY ROAD	JP0571-CUSA14229_00-HAMPRDC000000001	JP	JP0571		Supported	Compatible
CUSA14251_00	232259	The MISSING: J.J. Macfield and the Island of Memories, Demo Version	JP0036-CUSA14251_00-0000000000000000	JP	JP0036		Supported	
CUSA14252_00	233058	Arcade Archives IMAGE FIGHT	JP0571-CUSA14252_00-HAMPRDC000000001	JP	JP0571		Supported	Compatible
CUSA14276_00	233095	十三機兵防衛圏 プロローグ	JP0005-CUSA14276_00-13K0000000000000	JP	JP0005		Supported	Compatible
CUSA14277_00	200603	ウロボロスの呪い -Broken Sword-	JP2926-CUSA14277_00-BROKENSWORD5CUSA	JP	JP2926		Supported	Compatible
CUSA14298_00	233803	NG	JP0091-CUSA14298_00-EXPHORROR2019HRP	JP	JP0091		Supported	Compatible
CUSA14309_00	205422	『龍が如く4』オリジナルサウンドトラック	JP0177-CUSA14309_00-SOUNDTRACK000001	JP	JP0177		Supported	Compatible
CUSA14312_00	233066	Odallus	JP0078-CUSA14312_00-ODALLUS000000000	JP	JP0078		Supported	Compatible
CUSA14313_00	233060	Oniken	JP0078-CUSA14313_00-ONIKEN0000000000	JP	JP0078		Supported	Compatible
CUSA14314_00	233676	Ghoulboy	JP0078-CUSA14314_00-GHOULBOY00000000	JP	JP0078		Supported	Compatible
CUSA14315_00	233072	Rust	JP0115-CUSA14315_00-0000000000000000	JP	JP0115		Supported	Compatible
CUSA14316_00	231370	Spike Volleyball	JP0075-CUSA14316_00-ILOVEVOLLEYBALLJ	JP	JP0075		Supported	Compatible
CUSA14317_00	227595	ワールドエンド・シンドローム　体験版	JP0036-CUSA14317_00-WESGAME000002000	JP	JP0036		Supported	
CUSA14319_00	233092	添いカノ ～ぎゅっと抱きしめて～	JP0741-CUSA14319_00-SOIKANOZZZZZZZZZ	JP	JP0741		Supported	Compatible
CUSA14320_00	233089	かりぐらし恋愛	JP0741-CUSA14320_00-KARIGURA00000000	JP	JP0741		Supported	Compatible
CUSA14321_00	232917	RPGツクールMV Trinity βプロダクト	JP0117-CUSA14321_00-RPGMAKERMV000000	JP	JP0117		Supported	
CUSA14322_00	233092	添いカノ ～ぎゅっと抱きしめて～ 《体験版》	JP0741-CUSA14322_00-SOIKANOZZZZZZZZZ	JP	JP0741		Supported	
CUSA14323_00	233089	かりぐらし恋愛　体験版	JP0741-CUSA14323_00-KARIGURASHITR000	JP	JP0741		Supported	
CUSA14324_00	233087	春音アリス*グラム	JP0741-CUSA14324_00-ALICEGRAM0000000	JP	JP0741		Supported	Compatible
CUSA14325_00	233087	春音アリス*グラム 体験版	JP0741-CUSA14325_00-ALICEGRAM0000000	JP	JP0741		Supported	
CUSA14343_00	223023	フリーダムプラネット【体験版】	JP0507-CUSA14343_00-FREEDOMPLN000001	JP	JP0507		Supported	
CUSA14346_00	232708	Tetris® Effect: Weekend Trial Demo	JP1049-CUSA14346_00-TETRISEFFECT0000	JP	JP1049	Supported	Supported	
CUSA14359_00	233980	みんなのGOLF®VR	JP9000-CUSA14359_00-EBG000000000JP01	JP	JP9000	Required	Supported	Compatible
CUSA14360_00	233112	Tom Clancy’s Ghost Recon® Breakpoint	JP0001-CUSA14360_00-GRW2SCEJNORMAL00	JP	JP0001		Supported	Compatible
CUSA14361_00	233105	Arcade Archives IKARI III -THE RESCUE-	JP0571-CUSA14361_00-HAMPRDC000000001	JP	JP0571		Supported	Compatible
CUSA14362_00	233106	Arcade Archives IKARI WARRIORS	JP0571-CUSA14362_00-HAMPRDC000000001	JP	JP0571		Supported	Compatible
CUSA14363_00	233107	Arcade Archives T.N.K III	JP0571-CUSA14363_00-HAMPRDC000000001	JP	JP0571		Supported	Compatible
CUSA14364_00	233116	WORK×WORK	JP0536-CUSA14364_00-WORKWORK00000001	JP	JP0536		Supported	Compatible
CUSA14365_00	233086	Growtopia	JP0001-CUSA14365_00-GROWTOPIAMASTER0	JP	JP0001		Supported	Compatible
CUSA14411_00	229500	"BIOHAZARD RE:2 ""1-Shot Demo"""	JP0102-CUSA14411_00-BH2R0000000DEMO1	JP	JP0102		Supported	
CUSA14412_00	233125	SWORD OF THE VAGRANT	JP1309-CUSA14412_00-VAGRANTJP0000000	JP	JP1309		Supported	Compatible
CUSA14415_00	232583	Little Nightmares II -リトルナイトメア２-	JP0700-CUSA14415_00-LITTLENIGHTS2000	JP	JP0700		Supported	Compatible
CUSA14448_00	229211	Mulaka	JP2325-CUSA14448_00-0000000000000000	JP	JP2325		Supported	Compatible
CUSA14449_00	227163	Late Shift	JP2885-CUSA14449_00-LATESHIFTINJAPAN	JP	JP2885		Supported	Compatible
CUSA14451_00	233124	Söldner-X 2: Final Prototype Definitive Edition	JP0078-CUSA14451_00-SOLDNERX2FINALPR	JP	JP0078		Supported	Compatible
CUSA14455_00	231769	Metro Exodus	JP0365-CUSA14455_00-METROEXODUSJAPAN	JP	JP0365		Supported	Compatible
CUSA14456_00	232987	キャサリン・フルボディ　サウンドトラックセット	JP0005-CUSA14456_00-SOUNDTRACK000000	JP	JP0005		Supported	Compatible
CUSA14464_00	232195	Necrosphere	JP2857-CUSA14464_00-CATNECRO01XXXXUT	JP	JP2857		Supported	Compatible
CUSA14471_00	233997	BLADE ARCUS Rebellion from Shining	JP0177-CUSA14471_00-BLADEARCUSREB000	JP	JP0177		Supported	Compatible
CUSA14473_00	232711	PaperDolls	JP4335-CUSA14473_00-PAPERDOLLSFLAT01	JP	JP4335	Supported	Supported	Compatible
CUSA14482_00	233185	ホラー SENSE ～だるまさんがころんだ～	JP3634-CUSA14482_00-HORRORSENSE00000	JP	JP3634	Required	Supported	Compatible
CUSA14483_00	233184	Shake That Controller!	JP2857-CUSA14483_00-0000000000000000	JP	JP2857		Supported	Compatible
CUSA14523_00	233203	殺人探偵ジャック・ザ・リッパー	JP0404-CUSA14523_00-JACKPS4000000000	JP	JP0404		Supported	Compatible
CUSA14527_00	233199	大図書館の羊飼い -Library Party-	JP0741-CUSA14527_00-DAITOSYOKANNOHIT	JP	JP0741		Supported	Compatible
CUSA14531_00	232852	CONCEPTION PLUS 俺の子供を産んでくれ！ 体験版	JP0365-CUSA14531_00-CONCEPTION1TRIAL	JP	JP0365		Supported	
CUSA14532_00	227139	Human Fall Flat	JP0098-CUSA14532_00-HUMANFF00SIEJPS4	JP	JP0098		Supported	Compatible
CUSA14569_00	232911	JUDGEMENT 7	JP0745-CUSA14569_00-JUDGEMENTSEVEN00	JP	JP0745		Supported	Compatible
CUSA14570_00	233199	大図書館の羊飼い -Library Party- 体験版	JP0741-CUSA14570_00-DAITOSYOKANNOHIT	JP	JP0741		Supported	
CUSA14571_00	232923	アズールレーン クロスウェーブ	JP0031-CUSA14571_00-AZURLANECROSSW12	JP	JP0031		Supported	Compatible
CUSA14572_00	233215	絆きらめく恋いろは	JP0746-CUSA14572_00-MEKUIRO000000000	JP	JP0746		Supported	Compatible
CUSA14573_00	233215	絆きらめく恋いろは　体験版	JP0746-CUSA14573_00-MEKUIROTRIAL0000	JP	JP0746		Supported	
CUSA14574_00	231800	DEAD OR ALIVE 6 Online Beta Test	JP0106-CUSA14574_00-DOA6ONLINEBETA00	JP	JP0106		Supported	
CUSA14580_00	233695	CODE SHIFTER	JP0036-CUSA14580_00-CODESHIFTERJP010	JP	JP0036		Supported	Compatible
CUSA14581_00	221809	イースVIII Christmas of DANA	JP0425-CUSA14581_00-YS8XMASMUSICJAPN	JP	JP0425		Supported	Compatible
CUSA14583_00	233219	キャプテン翼 RISE OF NEW CHAMPIONS	JP0700-CUSA14583_00-TSUBASAMAINGAME0	JP	JP0700		Supported	Compatible
CUSA14584_00	232599	GOD EATER® 3 アクション体験版 改	JP0700-CUSA14584_00-GODEATER3TRIAL01	JP	JP0700		Supported	
CUSA14585_00	232716	DAEDALUS：The Awakening of Golden Jazz (Trial)	JP0036-CUSA14585_00-0000000000000000	JP	JP0036		Supported	
CUSA14589_00	234777	この素晴らしい世界に祝福を！～希望の迷宮と集いし冒険者たち～	JP0741-CUSA14589_00-PROJECTPS4000001	JP	JP0741		Supported	Compatible
CUSA14609_00	233228	アスディバインディオス	JP0013-CUSA14609_00-JP0ADIOS00000PS4	JP	JP0013		Supported	Compatible
CUSA14610_00	233230	空のフォークロア	JP0013-CUSA14610_00-JP0BOFTHES000PS4	JP	JP0013		Supported	Compatible
CUSA14611_00	233237	セフィロティックストーリーズ	JP0013-CUSA14611_00-JP0SEPHIRO000PS4	JP	JP0013		Supported	Compatible
CUSA14612_00	233419	KEMCO RPG Selection - Vol. 2	JP0013-CUSA14612_00-JP0RPGSEL0200PS4	JP	JP0013		Supported	Compatible
CUSA14613_00	233235	ドラゴンボールZ KAKAROT	JP0700-CUSA14613_00-NEWDBZRPG0000000	JP	JP0700		Supported	Compatible
